Bonsall	33°16'N	117°14'W
Booker	36°27'N	100°32'W
Boone, Iowa	42°04'N	93°53'W
Boone, N.C.	36°13'N	81°41'W
Booneville, Ark.	35°08'N	93°55'W
Booneville, Miss.	34°39'N	88°34'W
Boonville, Calif.	39°01'N	123°22'W
Boonville, Ind.	38°03'N	87°16'W
Boonville, Mo.	38°58'N	92°44'W
Boonville, N.Y.	43°29'N	75°20'W
Borah Peak	44°08'N	113°47'W
Borger	35°39'N	101°24'W
Boron	35°00'N	117°39'W
Borrego Springs	33°15'N	116°23'W
Bosque Farms	34°53'N	106°40'W
Bossier City	32°31'N	93°44'W
Boston	42°22'N	71°04'W
Boston Mts.	35°42'N	93°15'W
Boswell	40°10'N	79°02'W
Bottineau	48°50'N	100°27'W
Boulder, Colo.	40°01'N	105°17'W
Boulder, Mont.	46°14'N	112°07'W
Boulder City	35°59'N	114°50'W
Boulder Creek	37°07'N	122°07'W
Boulder Dam = Hoover Dam.	36°01'N	114°44'W
Boundary Peak	37°51'N	118°21'W
Bountiful	40°53'N	111°53'W
Bouse	33°56'N	114°00'W
Bovill	46°51'N	116°24'W
Bowbells	48°48'N	102°15'W
Bowdle	45°27'N	99°39'W
Bowie Ariz.	32°19'N	109°29'W
Bowie Tex.	33°34'N	97°51'W
Bowling Green, K.Y.	36°59'N	86°27'W
Bowling Green, Ohio	41°23'N	83°39'W
Bowman	46°11'N	103°24'W
Boyce	31°23'N	92°40'W
Boyne City	45°13'N	85°01'W
Boynton Beach	26°32'N	80°04'W
Boysen Reservoir	43°25'N	108°11'W
Bozeman	45°41'N	111°02'W
Brackettville	29°19'N	100°25'W
Bradenton	27°30'N	82°34'W
Bradford, Pa.	41°58'N	78°38'W
Bradford, Vt.	43°59'N	72°09'W
Bradley, Ark.	33°06'N	93°39'W
Bradley, Calif.	35°52'N	120°48'W
Brady	31°09'N	99°20'W
Brainerd	46°22'N	94°12'W
Braintree	42°13'N	71°00'W
Brandon	43°48'N	73°04'W
Branfort	41°17'N	72°49'W
Branson	36°39'N	93°13'W
Brasher Falls	44°49'N	74°47'W
Brasstown Bald	34°53'N	83°49'W
Brattleboro	42°51'N	72°34'W
Bravo del Norte, Rio = Grande, Rio	25°58'N	97°09'W
Brawley	32°59'N	115°31'W
Brazil	39°32'N	87°08'W
Brazos	28°53'N	95°23'W
Breckenridge, Colo.	39°29'N	106°03'W
Breckenridge, Minn.	46°16'N	96°35'W
Breckenridge, Tex.	32°45'N	98°54'W
Bremerton	47°34'N	122°38'W
Brenham	30°10'N	96°24'W
Brent	32°56'N	87°10'W
Brentwood, Calif.	37°56'N	121°42'W
Brentwood, N.Y.	40°47'N	73°15'W
Breton Sd.	29°35'N	89°15'W
Brevard	35°14'N	82°44'W
Brewer	44°48'N	68°46'W
Brewer, Mt.	36°44'N	118°28'W
Brewster, N.Y.	41°23'N	73°37'W
Brewster, Ohio	40°43'N	81°36'W
Brewster, Wash.	48°06'N	119°47'W
Brewton	31°07'N	87°04'W
Bridgehampton	40°56'N	72°19'W
Bridgeport, Calif.	38°15'N	119°14'W
Bridgeport, Conn.	41°11'N	73°12'W
Bridgeport, Nebr.	41°40'N	103°06'W
Bridgeport, Tex.	33°13'N	97°45'W
Bridger	45°18'N	108°55'W
Bridgeton	39°26'N	75°14'W
Bridgewater, Mass.	41°59'N	70°58'W
Bridgewater, N.Y.	42°53'N	75°15'W
Bridgton	44°03'N	70°42'W
Brigham City	41°31'N	112°01'W
Brighton, Colo.	39°59'N	104°49'W
Brighton, N.Y.	43°08'N	77°34'W
Brilliant	40°15'N	80°39'W
Brinkley	34°53'N	91°12'W
Brinnon	47°41'N	122°54'W
Bristol, Conn.	41°40'N	72°57'W
Bristol, Pa.	40°06'N	74°51'W
Bristol, R.I.	41°40'N	71°16'W
Bristol, Tenn.	36°36'N	82°11'W
Bristol B.	58°00'N	160°00'W
Bristol L.	34°23'N	116°50'W
Bristo'W	35°50'N	96°23'W
Britton	45°48'N	97°45'W
Broad	34°01'N	81°04'W
Broadalbin	43°04'N	74°12'W
Broadus	45°27'N	105°25'W
Brockport	43°13'N	77°56'W
Brockton	42°05'N	71°01'W
Brockway, Mont.	47°18'N	105°45'W
Brockway, Pa.	41°15'N	78°47'W
Brocton	42°23'N	79°26'W
Brodhead, Mt.	41°39'N	77°47'W
Brogan	44°15'N	117°31'W
Broken Arro'W	36°03'N	95°48'W
Broken Bow, Nebr.	41°24'N	99°38'W
Broken Bow, Okla.	34°02'N	94°44'W
Broken Bow Lake	34°09'N	94°40'W
Brook Park	41°24'N	81°51'W
Brookhaven	31°35'N	90°26'W
Brookings, Oreg.	42°03'N	124°17'W
Brookings, S. Dak.	44°19'N	96°48'W
Brooklyn Park	45°06'N	93°23'W
Brooks Range	68°00'N	152°00'W
Brooksville	28°33'N	82°23'W
Brookville	41°10'N	79°05'W
Brothers	43°49'N	120°36'W
Brown City	43°13'N	82°59'W
Brownfield	33°11'N	102°17'W
Browning	48°34'N	113°01'W
Brownsville, Oreg.	44°24'N	122°59'W
Brownsville, Pa.	40°01'N	79°53'W
Brownsville, Tenn.	35°36'N	89°16'W
Brownsville, Tex.	25°54'N	97°30'W
Brownville	44°00'N	75°59'W
Brownwood	31°43'N	98°59'W
Bruin	41°03'N	79°43'W
Bruneau	42°53'N	115°48'W
Bruneau	42°56'N	115°57'W
Brunswick, Ga.	31°10'N	81°30'W
Brunswick, Maine	43°55'N	69°58'W
Brunswick, Md.	39°19'N	77°38'W
Brunswick, Mo.	39°26'N	93°08'W
Brunswick, Ohio.	41°14'N	81°51'W
Brush	40°15'N	103°37'W
Brushton	44°50'N	74°31'W
Bryan, Ohio	41°28'N	84°33'W
Bryan, Tex.	30°40'N	96°22'W
Bryce Canyon Nat. Park	37°30'N	112°10'W
Bryson City	35°26'N	83°27'W
Buchanan, L.	30°45'N	98°25'W
Buchon, Pt.	35°15'N	120°54'W
Buck Hill Falls	41°11'N	75°16'W
Buckeye	33°22'N	112°35'W
Buckeye Lake	39°55'N	82°29'W
Buckhannon	39°00'N	80°08'W
Bucklin	37°33'N	99°38'W
Bucks L.	39°54'N	121°12'W
Bucyrus	40°48'N	82°59'W
Buellton	34°37'N	120°12'W
Buena Park	33°52'N	117°59'W
Buena Vista, Colo.	38°51'N	106°08'W
Buena Vista,Va.	37°44'N	79°21'W
Buena Vista Lake Bed	35°12'N	119°18'W
Buffalo, Mo.	37°39'N	93°06'W
Buffalo, N.Y.	42°53'N	78°53'W
Buffalo, Okla.	36°50'N	99°38'W
Buffalo, S. Dak.	45°35'N	103°33'W
Buffalo, Wyo.	44°21'N	106°42'W
Buford	34°10'N	84°00'W
Buhl	42°36'N	114°46'W
Bull Shoals L.	36°22'N	92°35'W
Bullhead City	35°08'N	114°32'W
Bunkie	30°57'N	92°11'W
Bunnell	29°28'N	81°16'W
Burbank	34°11'N	118°19'W
Burien	47°28'N	122°21'W
Burkburnett	34°06'N	98°34'W
Burley	42°32'N	113°48'W
Burlingame	37°35'N	122°21'W
Burlington, Colo.	39°18'N	102°16'W
Burlington, Iowa	40°49'N	91°14'W
Burlington, Kans.	38°12'N	95°45'W
Burlington, N.C.	36°06'N	76°26'W
Burlington, N.J.	40°04'N	74°51'W
Burlington, Vt.	44°29'N	73°12'W
Burlington, Wash.	48°28'N	122°20'W
Burlington, Wis.	42°41'N	88°17'W
Burnet	30°45'N	98°14'W
Burney	40°53'N	121°40'W
Burnham	40°38'N	77°34'W
Burns	43°35'N	119°03'W
Burnsville	44°47'N	93°17'W
Burton, Ohio	41°28'N	81°08'W
Burton, S.C.	32°25'N	80°45'W
Burwell	41°47'N	99°08'W
Butler, Mo.	38°16'N	94°20'W
Butler, Pa.	40°52'N	79°54'W
Butte, Mont.	46°00'N	112°32'W
Butte, Nebr.	42°58'N	98°51'W
Butte Creek	39°12'N	121°56'W
Buttonwillo'W	35°24'N	119°28'W
Buzzards B.	41°45'N	70°37'W
Buzzards Bay	41°44'N	70°37'W
Byers	39°43'N	104°14'W
Byesville	39°58'N	81°32'W
Bylas	33°08'N	110°07'W
Cabazon	33°55'N	116°47'W
Cabinet Mts.	48°00'N	115°30'W
Cabool	37°07'N	92°06'W
cabot, Mt.	44°30'N	71°25'W
Cache Cr.	38°42'N	121°42'W
Caddo	34°07'N	96°16'W
Cadillac	44°15'N	85°24'W
Cadiz, Calif.	34°30'N	115°28'W
Cadiz, Ohio	40°22'N	81°00'W
Cadiz L.	34°18'N	115°24'W
Cairo, Ga.	30°52'N	84°13'W
Cairo, III.	37°00'N	89°11'W
Cairo, N.Y.	42°18'N	74°00'W
Calais	45°11'N	67°17'W
Calcasieu L.	29°55'N	93°18'W
Calcutta	40°40'N	80°34'W
Caldwell, Idaho	43°40'N	116°41'W
Caldwell, Kans.	37°02'N	97°37'W
Caldwell, Tex.	30°32'N	96°42'W
Caledonia	42°58'N	77°51'W
Calexico	32°40'N	115°30'W
Calhoun	34°30'N	84°57'W
Caliente	37°37'N	114°31'W
California, Mo.	38°38'N	92°34'W
California, Pa.	40°04'N	79°54'W
California	37°30'N	119°30'W
California City	35°10'N	117°55'W
California Hot Springs	35°51'N	118°41'W
Calipatria	33°08'N	115°31'W
Calistoga	38°85'N	122°35'W
Callicoon	41°46'N	75°03'W
Calpella	39°14'N	123°12'W
Calpine	39°40'N	120°27'W
Calwa	36°42'N	119°46'W
Camanche Reservoir	38°14'N	121°01'W
Camarillo	34°13'N	119°02'W
Camas	45°35'N	122°24'W
Camas Valley	43°02'N	123°40'W
Cambria	35°34'N	121°05'W
Cambridge, Mass.	42°22'N	71°06'W
Cambridge, Minn.	45°34'N	93°13'W
Cambridge, N.Y.	43°02'N	73°22'W
Cambridge, Nebr.	40°17'N	100°10'W
Cambridge, Ohio	40°02'N	81°35'W
Cambridge Springs	41°48'N	80°04'W
Camden, Ala.	31°59'N	87°17'W
Camden, Ark.	33°35'N	92°50'W
Camden, Maine	44°13'N	69°04'W
Camden, N.J.	39°56'N	75°07'W
Camden, N.Y.	43°20'N	75°45'W
Camden, S.C.	34°16'N	80°36'W
Camdenton	38°01'N	92°45'W
Cameron, Ariz.	35°53'N	111°25'W
Cameron, La.	29°48'N	93°20'W
Cameron, Mo.	39°44'N	94°14'W
Cameron, Tex.	30°51'N	96°59'W
Camilla	31°14'N	84°12'W
Camino	38°44'N	120°41'W
Cammal	41°24'N	77°28'W
Camp Hill	40°14'N	76°55'W
Camp Nelson	36°08'N	118°39'W
Camp Pendleton	33°16'N	117°23'W
Camp Verde	34°34'N	111°51'W
Camp Wood	29°40'N	100°01'W
Campbell, Calif.	37°17'N	121°57'W
Campbell, Ohio	41°05'N	80°37'W
Campbellsville	37°21'N	85°20'W
Camptonville	39°27'N	121°03'W
Camptown	41°44'N	76°14'W
Canaan	42°02'N	73°20'W
Canadian	35°55'N	100°23'W
Canadian	35°28'N	95°03'W
Canajoharie	42°54'N	74°35'W
Canandaigua	42°54'N	77°17'W
Canandalgua L.	42°47'N	77°19'W
Canaseraga	42°27'N	77°45'W
Canaveral C.	28°27'N	80°32'W
Canby, Calif.	41°27'N	120°52'W
Canby, Minn.	44°43'N	96°16'W
Canby, Oreg.	45°16'N	122°42'W
Cando	48°32'N	99°12'W
Canisteo	42°16'N	77°36'W
Canisteo	42°07'N	77°08'W
Cannon Ball	46°20'N	100°38'W
Cannonsville Reservoir	42°04'N	75°22'W
Canon City	38°27'N	105°14'W
Cantil	35°18'N	117°58'W
Canton, Ga.	34°14'N	84°29'W
Canton, III.	40°33'N	90°02'W
Canton Miss.	32°37'N	90°02'W
Canton, Mo.	40°08'N	91°32'W
Canton, N.Y.	44°36'N	75°10'W
Canton, Ohio	40°48'N	81°23'W
Canton, Pa.	41°39'N	76°51'W
Canton, S. Dak.	43°18'N	96°35'W
Canton L.	36°06'N	98°35'W
Canutillo	31°55'N	106°36'W
Canyon	34°59'N	101°55'W
Canyonlands Nat. Park	38°15'N	110°00'W
Canyonville	42°56'N	123°17'W
Capac	43°01'N	82°56'W
Cape Charles	37°16'N	76°01'W
Cape Coral	26°33'N	81°57'W
Cape Fear	33°53'N	78°01'W
Cape Giradeau	37°19'N	89°32'W
Cape May	38°56'N	74°56'W
Cape May Point	38°56'N	74°58'W
Cape Vincent	44°08'N	76°20'W
Capitan	33°35'N	105°35'W
Capitol Reef Nat. Park	38°15'N	111°10'W
Capitola	36°59'N	121°57'W
Carbondale, Colo.	39°24'N	107°13'W
Carbondale, III.	37°44'N	89°13'W
Carbondale, Pa.	41°35'N	75°30'W
Cardiff-by-the-sea	33°01'N	117°17'W
Carey	43°19'N	117°57'W
Caribou	46°52'N	68°01'W
Carlin	40°43'N	116°07'W
Carlinville	39°17'N	89°53'W
Carlisle	40°12'N	77°12'W
Carlsbad, Calif.	33°10'N	117°21'W
Carlsbad, N. Mex.	32°25'N	104°14'W
Carlsbad Caverns Nat. Park	32°10'N	104°35'W
Carmel	41°26'N	73°41'W
Carmel-by-the-sea	36°33'N	121°55'W
Carmel Valley	36°29'N	121°43'W
Carmi	38°05'N	88°10'W
Carmichael	38°38'N	121°19'W
Carnation	47°39'N	121°55'W
Carnegie	40°24'N	80°05'W
Caro	43°29'N	83°24'W
Carol City	25°56'N	80°16'W
Carpinteria	34°24'N	119°31'W
Carrabelle	29°51'N	84°40'W
Carrington	47°27'N	99°08'W
Carrizo Cr.	36°55'N	103°55'W
Carrizo Springs	28°31'N	99°52'W
Carrizozo	33°38'N	105°53'W
Carroll	42°04'N	94°52'W
Carrollton, Ga.	33°35'N	85°05'W
Carrollton, III.	39°18'N	90°24'W
Carrollton, Ky.	38°41'N	85°11'W
Carrollton, Mo.	39°22'N	93°30'W
Carrollton, Ohio	40°34'N	81°05'W
Carson, Calif.	33°48'N	118°17'W
Carson, N. Dak.	46°25'N	101°34'W
Carson	39°45'N	118°40'W
Carson City	39°10'N	119°46'W
Carson Sink	39°50'N	118°25'W
Cartersville	34°10'N	84°48'W
Carthage, III.	40°25'N	91°08'W
Carthage, Mo.	37°11'N	94°19'W
Carthage, N.Y.	43°59'N	75°37'W
Carthage, Tex.	32°09'N	94°20'W
Caruthersville	36°11'N	89°39'W
Cary	35°47'N	78°46'W
Casa Grande	32°53'N	111°45'W
Cascade, Idaho	44°31'N	116°02'W
Cascade, Mont.	47°16'N	111°42'W
Cascade Locks	45°40'N	121°54'W
Cascade Ra.	47°00'N	121°30'W
Cascade Reservoir	44°32'N	116°03'W
Casco B.	43°45'N	70°00'W
Casmalia	34°50'N	120°32'W
Casper	42°51'N	106°19'W
Caste Lake	47°23'N	94°37'W
Cassadega	42°20'N	79°19'W
Casselton	46°54'N	97°13'W
Cassville	36°41'N	93°52'W
Castaic	34°30'N	118°38'W
Castalia	41°24'N	82°49'W
Castile	42°38'N	78°03'W
Castle Dale	39°13'N	111°01'W
Castle Rock, Colo.	39°22'N	104°51'W
Castle Rock, Wash.	46°17'N	122°54'W
Castleton	43°37'N	73°11'W
Castorland	43°53'N	75°31'W
Castroville	36°46'N	121°45'W
Catalina	32°30'N	110°50'W
Cathlamet	46°12'N	123°23'W
Catlettsburg	38°25'N	82°36'W
Catskill	42°14'N	73°52'W
Catskill Mts.	42°10'N	74°25'W
Cattaraugus	42°22'N	78°52'W
Cavalier	48°48'N	97°37'W
Cave Creek	33°50'N	111°57'W
Cayuga	42°54'N	76°44'W
Cayuga L.	42°41'N	76°41'W
Cazenovia	42°56'N	75°51'W
Cedar	41°17'N	91°21'W
Cedar City	37°41'N	113°04'W
Cedar Creek Reservori	32°11'N	96°04'W
Cedar Falls, Iowa	42°32'N	92°27'W
Cedar Falls, Wash.	47°25'N	121°45'W
Cedar Key	29°08'N	83°02'W
Cedar Rapids	41°59'N	91°40'W
Cedartown	34°01'N	85°15'W
Celina	40°33'N	84°35'W
Center, N. Dak.	47°07'N	101°18'W
Center, Tex.	31°48'N	94°11'W
Centerburg	40°18'N	82°42'W
Centerville, Calif.	36°44'N	119°30'W
Centerville, Iowa	40°44'N	92°52'W
Centerville, Pa.	40°03'N	79°59'W
Centerville, Tenn.	35°47'N	87°28'W
Centerville, Tex.	31°16'N	95°59'W
Central City, Colo.	39°48'N	106°31'W
Central City, Ky.	37°18'N	87°07'W
Central City, Nebr.	41°07'N	98°00'W
Central Point	42°23'N	122°55'W
Central Square	43°17'N	76°09'W
Centralia, III.	38°32'N	89°08'W
Centralia, Mo.	39°13'N	92°08'W
Centralia, Wash.	46°43'N	122°58'W
Ceres	37°35'N	120°57'W
Chaco	36°46'N	108°39'W
Chacon, C.	54°42'N	132°00'W
Chadron	42°50'N	103°00'W
Chagrin Falls	41°26'N	81°24'W
Chalfant	37°32'N	118°21'W
Challis	44°30'N	114°14'W
Chalmette	29°56'N	89°58'W
Chama	36°54'N	106°35'W
Chamberlain	43°49'N	99°20'W
Chamberlain L.	46°14'N	69°19'W
Chambers	35°11'N	109°26'W
Chambersburg	39°56'N	77°40'W
Champaign	40°07'N	88°15'W
Champion	41°19'N	80°51'W
Champlain	44°59'N	73°27'W
Champlain, L.	44°40'N	73°20'W
Chandeleur Is.	29°55'N	88°57'W
Chandeleur Sd.	29°55'N	89°00'W
Chandler, Ariz.	33°18'N	111°50'W
Chandler, Okla.	35°42'N	96°53'W
Channel Is.	33°40'N	119°15'W
Channel Islands Nat. Park	33°30'N	119°00'W
Channing	35°41'N	102°20'W
Chanute	37°41'N	95°27'W
Chapel Hill	35°55'N	79°04'W
Chappell	41°06'N	102°28'W
Chardon	41°35'N	81°12'W
Chariton	39°19'N	92°58'W
Charleroi	40°09'N	79°57'W
Charles, C.	37°07'N	75°58'W
Charles City	43°04'N	92°41'W
Charles Town	39°17'N	77°52'W
Charleston, III.	39°30'N	88°10'W
Charleston, Miss.	34°01'N	90°04'W
Charleston, Mo.	36°55'N	89°21'W
Charleston, S.C.	32°46'N	79°56'W
Charleston, W. Va.	38°21'N	81°38'E
Charleston Peak	36°16'N	115°42'W
Charlestown, Ind.	38°27'N	85°40'W
Charlestown, N.H.	43°14'N	72°25'W
Charlevoix	45°19'N	85°16'W
Charlotte, Mich.	42°34'N	84°50'W
Charlotte, N.C.	35°13'N	80°51'W
Charlotte, Vt.	44°19'N	73°14'W
Charlotte Harbor	26°50'N	82°10'W
Charlottesville	38°02'N	78°30'W
Charlton	40°59'N	93°20'W
Chateaugay	44°56'N	74°05'W
Chatham	42°21'N	73°036'W
Chattahoochee	30°42'N	84°51'W
Chattahoochee	30°54'N	84°57'W
Chattanooga	35°03'N	85°19'W
Chaumont	44°04'N	76°08'W
Chautauqua L.	42°10'N	79°24'W
Chazy	44°53'N	73°26'W
Cheboygan	45°39'N	84°29'W
Checotah	35°28'N	95°31'W
Chehalis	46°40'N	122°58'W
Chehalis	46°57'N	123°50'W
Chelan	47°51'N	120°01'W
Chelan, L.	48°11'N	120°30'W
Chelsea	43°59'N	72°27'W
Chemult	43°14'N	121°47'W
Chenango Forks	42°15'N	75°51'W
Cheney	47°30'N	117°35'W
Chequamegon B.	46°40'N	90°30'W
Chera'W	34°42'N	79°53'W
Cherokee, Iowa	42°45'N	95°33'W
Cherokee, Okla.	36°45'N	98°21'W
Cherokee Village	36°17'N	91°30'W
Cherokees, Grand Lake O'The	36°28'N	95°02'W
Cherry Valley, Calif.	33°59'N	116°57'W
Cherry Valley, N.Y.	42°48'N	74°45'W
Chesapeake	36°50'N	76°17'W
Chesapeake B.	38°00'N	76°10'W
Chester, Calif.	40°19'N	121°14'W
Chester, III.	37°55'N	89°49'W
Chester, Mont.	48°31'N	110°58'W
Chester, Pa.	39°51'N	75°22'W
Chester, S.C.	34°43'N	81°12'W
Chester, Vt.	43°16'N	72°36'W
Chester, W. Va.	40°37'N	80°34'W
Chestertown	43°40'N	73°48'W
Chestnut Ridge	40°20'N	79°10'W
Chesuncook L.	46°00'N	69°21'W
Chewelah	48°17'N	117°43'W
Cheyenne, Okla.	35°37'N	99°40'W
Cheyenne, Wyo.	41°08'N	104°49'W
Cheyenne	44°41'N	101°18'W
Cheyenne Wells	38°49'N	102°21'W
Chicago	41°53'N	87°38'W
Chicago Heights	41°30'N	87°38'W
Chichago I.	57°30'N	135°30'W
Chickasha	35°03'N	97°58'W
Chico	39°44'N	121°50'W
Chicopee	49°09'N	72°37'W
Childress	34°25'N	100°3'W
Chillicothe, III.	40°55'N	89°29'W
Chillicothe, Mo.	39°48'N	93°33'W
Chillicothe, Ohio	39°20'N	82°59'W
Chilton	44°02'N	88°10'W
Chimayo	36°00'N	105°56'W
China Lake	35°44'N	117°37'W
Chinati Peak	29°57'N	104°29'W
Chincoteague	37°56'N	75°23'W
Chinle	36°09'N	109°33'W
Chino	34°01'N	117°41'W
Chinno Valley	34°45'N	112°27'W
Chinook	48°35'N	109°14'W
Chipley	30°47'N	85°32'W
Chippewa	44°25'N	92°05'W
Chippewa Falls	44°56'N	91°24'W
Chiputneticook Lakes	45°35'N	67°35'W
Chircahua Peak	31°51'N	109°18'W
Chisholm	47°29'N	92°53'W
Chisos Mts.	29°05'N	103°15'W
Chloride	35°25'N	114°12'W
Chocolates Mts.	33°15'N	115°15'W
Choctawhatches	30°25'N	86°08'W
Choke Canyon L.	28°30'N	98°20'W
Cholame	35°44'N	120°18'W
Choteau	47°49'N	112°11'W
Chowchilla	37°07'N	120°16'W
Chubbuck	42°55'N	112°28'W
Chugwater	41°46'N	104°50'W
Chula Vista	32°39'N	117°05'W
Chuska Mts.	36°15'N	108°50'W
Cibola	33°17'N	114°42'W
Cicero	41°51'N	87°45'W
Cima	35°14'N	115°30'W
Cimarron, Kans.	37°48'N	100°21'W
Cimarron, N. Mex.	36°31'N	104°55'W
Cimarron	36°10'N	96°17'W
Cincinnati	39°06'N	84°31'W
Cincinnatus	42°33'N	75°54'W
Circle, Alaska	65°50'N	144°04'W
Circle, Mont.	47°25'N	105°35'W
Circleville	39°36'N	82°57'W
Cisco	32°23'N	98°59'W
Citrus Heights	38°42'N	121°17'W
Clairton	40°18'N	79°53'W
Clallam Bay	48°15'N	124°16'W
Clanton	32°51'N	86°38'W
Claraville	35°24'N	118°20'W
Clare	43°49'N	84°46'W
Claremont, Calif.	34°06'N	117°43'W
Claremont, N.H.	43°23'N	72°20'W
Claremore	36°19'N	95°36'W
Clarendon, Pa	41°47'N	79°06'W
Clarendon, Tex.	34°56'N	100°53'W
Clarinda	40°44'N	95°02'W
Clarion, Iowa	42°44'N	93°44'W
Clarion, Pa.	41°13'N	79°23'W
Clarion	41°07'N	79°41'W
Clark	44°53'N	97°.44'W
Clark Fork	48°09'N	116°11'W
Clark Fork	48°09'N	116°15'W
Clarkdale	34°46'N	112°03'W
Clarks Hill L.	33°40'N	82°12'W
Clarks Summit	41°30'N	75°42'W
Clarksburg	39°17'N	80°30'W
Clarksdale	34°12'N	90°35'W
Clarksville, Ark.	35°28'N	93°28'W
Clarksville, Tenn.	36°32'N	87°21'W
Clarksville, Tex.	33°37'N	95°03'W
Clatskanie	46°06'N	123°12'W
Claude	35°07'N	101°22'W
Clay	38°17'N	121°10'W
Clay Center	39°23'N	97°08'W
Claypool	33°25'N	110°51'W
Claysburg	40°17'N	78°27'W
Claysville	40°07'N	80°25'W
Clayton, N. Mex.	36°27'N	103°11'W
Clayton, N.Y.	44°14'N	76°05'W
Clear L.	39°02'N	122°47'W
Clear Lake, Iowa	43°08'N	93°23'W
Clear Lake, S. Dak.	44°45'N	96°41'W
Clear Lake Reservoir	41°56'N	121°05'W
Clearfield, Pa.	41°02'N	78°27'W
Clearfield, Utah	41°07'N	112°02'W
Clearlake	38°57'N	122°38'W
Clearlake Highlands	38°57'N	122°38'W
Clearwater	27°58'N	82°48'W
Clearwater Mts.	46°05'N	115°20'W
Cleburne	32°21'N	97°23'W
Clemson	34°41'N	82°050'W
Clermont	28°33'N	81°46'W
Cleveland, Miss.	33°45'N	90°43'W
Cleveland, Ohio	41°30'N	81°42'W
Cleveland, Okla.	36°19'N	96°28'W
Cleveland, Tenn.	35°10'N	84°53'W
Cleveland, Tex.	30°21'N	95°05'W
Cleveland, Mt.	48°56'N	113°51'W
Cleveland Heights	41°30'N	81°34'W
Clewiston	26°45'N	80°56'W
Cliffdell	46°56'N	121°05'W
Clifton, Ariz.	33°03'N	109°18'W
Clifton, Colo.	39°07'N	108°25'W
Clifton, Tex.	31°47'N	97°35'W
Clinch	35°53'N	84°29'W
Clingmans Dome	35°34'N	83°30'W
Clint	31°35'N	106°14'W
Clinton, Ark.	35°36'N	92°28'W
Clinton, Conn.	41°17'N	72°32'W
Clinton, III.	40°09'N	88°57'W
Clinton, Ind.	39°40'N	87°24'W
Clinton, Iowa.	41°51'N	90°12'W
Clinton, Mass.	42°25'N	71°41'W
Clinton, Miss.	32°20'N	90°20'W
clinton, Mo.	38°22'N	93°46'W
Clinton, N.C.	35°00'N	78°22'W
Clinton, Okla.	35°31'N	98°58'W
Clinton, S.C.	34°29'N	81°53'W
Clinton, Tenn.	36°06'N	84°08'W
Clinton, Wash.	47°59'N	122°21'W
Clintonville	44°37'N	88°46'W
Cloquet	46°43'N	92°28'W
Cloud Peak	44°23'N	107°11'W
Cloudcroft	32°58'N	105°45'W
Cloverdale	38°48'N	123°01'W
Clovis, Calif.	36°49'N	119°42'W
Clovis, N. Mex.	34°24'N	103°12'W
Clyde	43°05'N	76°52'W
Clymer, N.Y.	42°01'N	79°37'W
Clymer, Pa.	40°40'N	79°01'W
Coachella	33°41'N	116°10'W
Coachella Canal	32°43'N	114°57'W
Coahoma	32°18'N	101°18'W
Coalgate	34°32'N	96°13'W
Coalinga	36°09'N	120°21'W
Coalville	40°55'N	111°24'W
Coast Ranges	39°00'N	123°00'W
Coatesville	39°59'N	75°50'W
Cobleskill	42°41'N	74°29'W
Cochran	32°23'N	83°21'W
Cochranton	41°31'N	80°03'W
Cocoa	28°21'N	80°44'W
Cod, C.	42°05'N	70°10'W
Cody	44°32'N	109°03'W
Coeur de'Alene	47°45'N	116°51'W
Coeur de'Alene L.	47°32'N	116°48'W
Coffeyville	37°02'N	95°37'W
Cohocton	42°30'N	77°30'W
Cohocton	42°09'N	77°06'W
Cohoes	42°46'N	73°42'W
Cokeville	42°05'N	110°57'W
Colby	39°24'N	101°03'W
Coldwater, Kans.	37°16'N	99°20'W
Coldwater, Mich.	41°57'N	85°00'W
Colebrook	44°54'N	71°30'W
Coleman	31°50'N	99°26'W
Coleville	38°34'N	119°30'W
Colfax, Calif.	39°06'N	120°57'W
Colfax, La.	31°31'N	92°42'W
Colfax, Wash.	46°53'N	117°22'W
College Park	33°40'N	84°27'W
College Station	30°37'N	96°21'W
Coloma	38°48'N	120°53'W
Colonial Beach	38°15'N	76°58'W
Colonie	42°43'N	73°50'W
Colorado	39°30'N	105°30'W
Colorado	28°36'N	95°59'W
Colorado City	32°24'N	100°52'W
Colorado Plateau	37°00'N	111°00'W
Colorado River Aqueduct	34°17'N	114°10'W
Colorado Springs	38°50'N	104°49'W
Colstrip	45°53'N	106°38'W
Colton	44°33'N	74°56'W
Columbia, Ky.	37°06'N	85°18'W
Columbia, La.	32°06'N	92°05'W
Columbia, Miss.	31°15'N	89°50'W
Columbia, Mo.	38°57'N	92°20'W
Columbia, Pa.	40°02'N	76°30'W
Columbia, S.C.	34°00'N	81°02'W
Columbia, Tenn.	35°37'N	87°02'W
Columbia, District of	38°55'N	77°00'W
Columbia Basin	46°45'N	119°05'W
Columbia Falls	48°23'N	114°11'W
columbia Plateau	44°00'N	117°30'W
Columbiana	40°53'N	80°42'W
Columbus, Ga.	32°28'N	84°59'W
Columbus, Ind.	39°13'N	85°55'W
Columbus, Kans.	37°10'N	94°50'W
Columbus, Miss.	33°30'N	88°25'W
Columbus, Mont.	45°38'N	109°15'W
Columbus, N. Mex.	31°50'N	107°38'W
